Epoch,Total Reward
0,30.186833456524045
1,31.06578703630635
2,33.57279117497
3,30.68375032579617
4,30.44678358213212
5,30.82643965909397
6,28.481788925523418
7,33.543098786691914
8,29.605921458172553
9,35.254510028269124
10,29.41100821845212
11,30.967030006858337
12,35.20633034976403
13,38.22915248075016
14,40.42105163305624
15,31.99475195861832
16,30.57834847312525
17,34.82333251150384
18,28.621574183528693
19,49.027789818455645
20,32.943198678897495
21,31.43694299238127
22,40.31205460252902
23,38.834114098547474
24,31.564726245315093
25,35.629873373097325
26,32.6235322233851
27,43.694265052055925
28,30.060211244353564
29,36.399054359671034
30,32.485345231459526
31,32.00678522638105
32,32.19781032921465
33,36.581418634934074
34,39.22644081636101
35,35.33711887996455
36,34.78684861952328
37,35.74634087409578
38,34.19200787852483
39,33.80797374328255
40,37.40516578735358
41,38.13775560204259
42,38.25881423301216
43,40.75916116748647
44,49.20336546502818
45,39.09961870607633
46,47.2653520357789
47,49.186270294333085
48,43.14571535225078
49,47.824057376261756
50,50.372209727283995
51,34.61398496341222
52,43.14370162816036
53,42.23437816850818
54,68.243658480153
55,43.080012679284906
56,39.91496771274435
57,49.194669345013125
58,55.8452950367455
59,40.183528991062104
60,42.826356726823136
61,47.76224302440686
62,58.1442276655237
63,44.262674241173734
64,41.53807733447871
65,66.13958860353301
66,50.65305103934924
67,43.8362048757624
68,39.086818988860905
69,56.376716479476194
70,42.445240874165556
71,41.90732924835626
72,40.55816522728932
73,51.748660648995504
74,53.97556800239067
75,46.98359710048714
76,45.549671607083155
77,48.887114903255295
78,56.81804299553644
79,50.7261712071953
80,60.65618394207698
81,58.338436466352
82,62.22687130631037
83,46.27363279169136
84,50.85314339714595
85,43.264444871109525
86,49.35403300186887
87,57.18379060152795
88,57.97318223770771
89,48.45082972215893
90,56.6916898601725
91,62.03788815026344
92,49.59024811318091
93,56.7476262014027
94,66.99776401847751
95,50.44308151654635
96,61.4761317278098
97,51.971155202560325
98,71.49466982191174
99,59.238952370536936
100,50.723012265546664
101,61.478889542030146
102,75.82177796938507
103,91.05216883635183
104,64.56380749193131
105,58.873078848245896
106,74.29760061376565
107,57.34824074955437
108,55.72854241613838
109,65.20877131306631
110,71.99074608442761
111,55.00698063887188
112,68.03848533665374
113,68.80489906188711
114,56.33921197729014
115,62.80106404568885
116,54.918810914555074
117,64.30274202498443
118,63.34998365965816
119,60.59837258965183
120,59.45662683674981
121,59.405891439723106
122,72.87817118605355
123,62.94433401196937
124,57.11713354172852
125,76.76146959511982
126,62.29179840094871
127,72.58439555728128
128,98.53253191106813
129,93.20636948243316
130,64.44747404772899
131,76.48165042984088
132,82.85611985984528
133,69.3601283563625
134,77.62744151804941
135,60.12810317573883
136,72.93321739401871
137,76.45442879450718
138,67.10339697945
139,73.33984322534205
140,75.72641124302318
141,70.7387142259421
142,69.47312181335073
143,76.25016686139742
144,82.3073796310487
145,78.12618161568426
146,75.52677598396758
147,68.01577123015416
148,84.29128167793576
149,73.99821339484399
150,84.13876519508814
151,76.92140016683999
152,66.67041142874353
153,82.4764348899313
154,84.49888444575794
155,74.79868197749748
156,72.31702999565606
157,84.20863485019406
158,81.43044323619797
159,82.05124922265185
160,75.18189784204036
161,90.40739835478475
162,91.94810717101731
163,84.0347183906153
164,93.64064195742749
165,85.04350244675152
166,104.86016311815166
167,88.71729190483914
168,90.8955596598981
169,86.19894362893442
170,86.29732911765525
171,69.96343352835652
172,81.43740630918066
173,83.22545953075871
174,83.86072675411103
175,86.37471183175239
176,88.25592606296358
177,89.29414840896989
178,82.1010406627066
179,75.20166399072168
180,84.35299809036471
181,68.73650801821923
182,84.68133867220259
183,93.3695992052044
184,73.26012917182874
185,75.66173883787584
186,98.66808564365684
187,88.7177619104433
188,71.33102710051432
189,82.51051976402238
190,76.76600576048669
191,92.2622388533318
192,91.09127079660261
193,88.99748565921564
194,89.64122244303164
195,101.67406375376265
196,107.60585354267256
197,98.96619371912315
198,95.53160174852675
199,92.55965527672143
